label,score
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2061375_rm138057216_1994-11-16_2008.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0000611_rm3056716800_1979-9-11_1993.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0630019_rm2997790720_1957-4-1_1971.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0600915_rm3768564224_1981-9-30_1995.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1947560_rm1423739136_1995-10-3_2009.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0000132_rm1799985920_1979-4-12_1993.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/41513499_1998-09-28_2012.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm5554445_rm1862194688_1999-3-19_2013.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1982597_rm1537838336_1988-2-20_2002.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/40315882_2000-04-12_2014.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1748388_rm3867849728_1998-1-9_2012.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm3094377_rm722335744_2000-6-1_2014.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0891786_rm994875648_1988-8-27_2002.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2254074_rm715569664_1997-10-8_2011.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0686818_rm2439497728_1964-11-7_1978.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2145177_rm2965673984_1992-9-12_2006.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0004902_rm2511771648_1961-5-29_1975.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0153738_rm1796053504_1990-7-24_2004.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1864639_rm1849530880_1988-1-14_2002.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1836666_rm1614519040_1991-6-4_2005.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0289200_rm1273936384_1996-7-23_2010.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm4696221_rm3152081920_2002-0-0_2015.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0405103_rm1336979456_1990-11-24_2004.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm4442319_rm2966402304_1998-11-17_2012.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/46948728_1946-07-08_1960.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1519680_rm4087387648_1994-4-12_2008.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2412355_rm802722816_1994-6-2_2008.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0001227_rm2471340800_1968-3-14_1982.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm4972096_rm4228625664_1998-4-24_2012.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm4381091_rm2216802304_1997-6-21_2011.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0001668_rm3311912960_1964-9-19_1978.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2572554_rm1610200576_1998-4-6_2012.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0004741_rm129014528_1986-10-2_2000.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/44044890_2000-05-10_2014.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/27015310_1996-04-22_2010.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0905157_rm191207936_1989-3-15_2003.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0920455_rm1689557504_1971-3-13_1985.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0020248_rm1926863104_1991-4-28_2005.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1259832_rm2968946944_1993-2-12_2007.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0919733_rm3503462656_1983-0-0_1996.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0926165_rm209033728_1988-6-9_2002.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0829576_rm2276825088_1990-4-9_2004.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0914612_rm1359452672_1990-4-15_2004.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm3470973_rm161318912_1991-1-19_2005.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2055160_rm3758541824_1997-1-9_2011.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/13386311_1993-09-10_2007.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/34938173_1998-05-02_2012.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0167028_rm2105198592_1968-9-2_1982.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1415323_rm2738854400_1992-11-23_2006.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0259799_rm1432864768_1964-5-8_1978.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0424060_rm4113746944_1984-11-22_1998.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0000301_rm3348338944_1982-3-11_1996.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0000379_rm1773377536_1982-4-30_1996.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2794962_rm1050575872_1996-12-11_2010.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0939697_rm50174720_1987-9-7_2001.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2706278_rm1407813888_1994-9-24_2008.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/36709565_1941-05-14_1955.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0001593_rm3909649408_1982-7-24_1996.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/35108403_1996-01-02_2010.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1199888_rm1360524032_1996-2-17_2010.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/16492744_1998-12-10_2012.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2325818_rm3492252160_1993-11-9_2007.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm3940602_rm2440593408_1991-9-6_2005.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1428821_rm3996033280_1999-7-30_2013.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0095561_rm1802678272_1987-8-18_2001.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/36927675_2001-05-05_2015.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm3679481_rm3452287744_1997-8-5_2011.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1370269_rm1490927104_1997-11-1_2011.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0001515_rm3694696448_1983-9-21_1997.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0819851_rm373266944_1992-8-4_2006.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1822659_rm3272382208_1994-12-17_2008.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/20757383_1946-11-25_1960.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1939148_rm2063042816_1995-9-14_2009.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0503140_rm4164455936_1981-6-14_1995.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm4590837_rm1719059712_2001-0-0_2014.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/40307178_1999-01-25_2013.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0639432_rm3879570944_1981-5-11_1995.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/22280011_1926-09-11_1940.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/43973016_2000-05-23_2014.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1665342_rm3399924224_1992-11-27_2006.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0777125_rm1033017600_1981-1-4_1995.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2545508_rm3775319040_1997-1-14_2011.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0000276_rm1575585536_1971-2-25_1985.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1638333_rm1106087168_1992-9-28_2006.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2922558_rm4245402880_1998-11-22_2012.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1807350_rm3453009664_1996-2-7_2010.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/43397627_2001-05-24_2015.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2240346_rm2327873024_1996-6-13_2010.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1395437_rm1313838848_1994-6-8_2008.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0809914_rm1786026240_1982-9-30_1996.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0000281_rm3175383552_1960-9-22_1974.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0000411_rm4235755776_1977-8-2_1991.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2421367_rm3881601280_1995-4-15_2009.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2598945_rm845449216_1995-10-15_2009.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0197855_rm1304550656_1985-7-20_1999.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1624357_rm2111805440_1992-11-11_2006.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1627748_rm3742866176_1993-6-7_2007.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0754512_rm2608372480_1992-6-14_2006.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1429242_rm1750439424_1994-9-25_2008.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2978540_rm3618810624_1998-2-11_2012.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm3152605_rm3002914304_1983-11-24_1997.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2909628_rm3359095040_1997-7-2_2011.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0005045_rm1227132416_1978-6-11_1992.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0527501_rm816290304_1962-3-21_1976.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2031113_rm2959120640_1992-8-12_2006.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm5015107_rm1598606080_1996-7-30_2010.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0997240_rm1604818944_1991-10-14_2005.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0107748_rm811505664_1992-5-18_2006.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2876098_rm1509537280_1998-7-7_2012.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1740366_rm3180171520_1993-1-22_2007.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0835045_rm2380253440_1979-12-11_1993.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0702841_rm1575585536_1971-8-20_1985.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1260957_rm2973276928_1991-5-17_2005.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0806834_rm2869661184_1976-3-12_1990.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2198494_rm2463414784_1994-0-0_2007.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1334360_rm190100224_1997-2-13_2011.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0342488_rm860920576_1988-8-24_2002.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0427489_rm3106970368_1993-10-8_2007.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1640086_rm2546054912_1991-10-6_2005.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1638022_rm4103641600_1992-12-23_2006.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/1808646_1990-10-23_2004.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0751518_rm3850541824_1986-7-10_2000.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0522865_rm1459215616_1980-8-27_1994.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/25408196_1996-11-18_2010.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2063811_rm1049596928_1994-10-2_2008.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1880290_rm3305936640_1994-7-16_2008.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0085407_rm213948672_1982-11-29_1996.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2116419_rm3697055488_1992-5-29_2006.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1424720_rm3279469824_1989-7-2_2003.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/35271314_2001-02-19_2015.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0493037_rm823892736_1990-7-19_2004.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2030779_rm1465226752_1994-4-18_2008.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1914864_rm2954336256_1992-4-15_2006.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1444615_rm3915486720_1994-11-29_2008.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1492784_rm3738536192_1995-5-5_2009.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2193861_rm3267857664_1993-8-1_2007.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0725284_rm2486865408_1980-1-29_1994.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0029400_rm1103272192_1987-12-3_2001.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1269329_rm719100160_1992-6-12_2006.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2624602_rm1888279040_1999-5-28_2013.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm3103119_rm4255490816_1999-8-19_2013.jpg,14
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm3127051_rm1003464704_1997-8-5_2012.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1682400_rm1000839936_1991-9-20_2006.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1630992_rm4007509248_1996-3-18_2011.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1490275_rm4165566976_1995-9-22_2010.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0001581_rm2087890944_1986-6-13_2001.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1199888_rm2578429440_1996-2-17_2011.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2832473_rm3239884288_1997-8-10_2012.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0004754_rm1261091584_1982-3-3_1997.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm4074444_rm291746560_1992-8-3_2007.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0086205_rm2453507584_1980-4-29_1995.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0208527_rm1347853056_1987-6-16_2002.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0005553_rm4272921344_1958-5-20_1973.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2443758_rm895582976_1995-1-9_2010.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/2879607_1958-10-25_1973.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1393246_rm737596672_1998-11-4_2013.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/26392255_1999-11-10_2014.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0001043_rm3077740800_1980-12-3_1995.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0004789_rm3262814976_1986-4-3_2001.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/16493334_1993-08-17_2008.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0161355_rm709597696_1986-2-21_2001.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/5618961_1995-02-08_2010.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1863901_rm2062388480_1991-6-5_2006.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/19816876_1993-03-25_2008.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1736769_rm4271562496_1998-1-28_2013.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/43484430_1999-10-01_2014.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm4248775_rm1898630144_1999-5-11_2014.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1670137_rm1958970624_1995-7-9_2010.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0004697_rm1903937536_1969-11-19_1984.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0092961_rm2253232384_1991-2-28_2006.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm5617092_rm2985423360_2000-5-16_2015.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2988865_rm1327137280_1990-6-26_2005.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0000451_rm2942488064_1982-1-8_1997.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2199338_rm3211758336_1994-7-6_2009.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0968541_rm581416960_1987-4-19_2002.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm3108800_rm2875626496_1988-9-4_2003.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1259832_rm4119172096_1993-2-12_2008.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0172472_rm580754176_1986-8-29_2001.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0005502_rm2128975872_1985-10-11_2000.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0005485_rm2533547008_1974-1-23_1989.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/3632031_1941-03-31_1956.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/43165099_1999-11-12_2014.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1321094_rm3104803072_1994-4-14_2009.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/9886688_1989-04-26_2004.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1551130_rm1491571712_1993-8-26_2008.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1549503_rm1433773824_1997-7-17_2012.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0005238_rm2942998784_1981-1-22_1996.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/40479787_1997-02-05_2012.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0095561_rm2004785920_1987-8-18_2002.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/5973378_1956-08-23_1971.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1455681_rm1036950272_1993-12-8_2008.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/1872933_1993-06-09_2008.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm3918035_rm844858624_1996-9-1_2011.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1956478_rm1046917120_1996-11-22_2011.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0001580_rm2087890944_1986-6-13_2001.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0682161_rm3597125632_1963-1-2_1978.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm3663324_rm4234251776_1990-7-7_2005.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0937781_rm3038875136_1977-2-7_1992.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2267725_rm797890816_1991-10-17_2006.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/36890678_1955-04-19_1970.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0153738_rm2576259840_1990-7-24_2005.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm3160752_rm127583232_1999-9-14_2014.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1113550_rm4133401344_1996-4-14_2011.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2706278_rm2626521856_1994-9-24_2009.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/14927324_1925-03-28_1940.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/46812040_1999-01-05_2014.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0731075_rm356489728_1991-2-10_2006.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0000588_rm41005056_1970-11-16_1985.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1404488_rm2447611904_1991-4-10_2006.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0386645_rm1644747520_1987-12-16_2002.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm1428821_rm62835968_1999-7-30_2014.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0659048_rm2100206080_1990-5-2_2005.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm2640887_rm3993422848_1996-12-6_2011.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0000103_rm408861440_1974-5-21_1989.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/36626642_1994-07-27_2009.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/6615540_1955-01-22_1970.jpg,15
https://tlk.s3.yandex.net/annotation_tasks/IMDB-WIKI-SbS/nm0973177_rm298485760_1986-10-22_2001.jpg,15
